season,week,date,away_team,home_team,elo_diff_pre_game,p_home,predicted_winner,model_probability,actual_home_score,actual_away_score,actual_winner,correct
2018,5,2018-10-07,LV,LAC,132.8,0.7243,LAC,0.7243,26,10,LAC,1
2018,5,2018-10-07,MIN,PHI,31.11,0.594,PHI,0.594,21,23,MIN,0
2018,5,2018-10-07,LAR,SEA,105.63,0.692,SEA,0.692,31,33,LAR,0
2018,5,2018-10-07,ARI,SF,-72.52,0.4462,ARI,0.5538,18,28,ARI,1
2018,5,2018-10-08,DAL,HOU,-169.04,0.3161,DAL,0.6839,19,16,HOU,0
2018,5,2018-10-09,WAS,NO,128.57,0.7194,NO,0.7194,43,19,NO,1
2018,6,2018-10-12,PHI,NYG,-205.02,0.2732,PHI,0.7268,13,34,PHI,1
2018,6,2018-10-14,TB,ATL,186.68,0.7818,ATL,0.7818,34,29,ATL,1
2018,6,2018-10-14,PIT,CIN,-128.67,0.3684,PIT,0.6316,21,28,PIT,1
2018,6,2018-10-14,LAC,CLE,-293.39,0.1843,LAC,0.8157,14,38,LAC,1
2018,6,2018-10-14,BUF,HOU,-71.64,0.4475,BUF,0.5525,20,13,HOU,0
2018,6,2018-10-14,CHI,MIA,31.97,0.5952,MIA,0.5952,31,28,MIA,1
2018,6,2018-10-14,ARI,MIN,109.43,0.6967,MIN,0.6967,27,17,MIN,1
2018,6,2018-10-14,IND,NYJ,8.45,0.5622,NYJ,0.5622,42,34,NYJ,1
2018,6,2018-10-14,SEA,LV,-267.4,0.2079,SEA,0.7921,3,27,SEA,1
2018,6,2018-10-14,CAR,WAS,-138.28,0.3556,CAR,0.6444,23,17,WAS,0
2018,6,2018-10-14,LAR,DEN,-39.5,0.4935,LAR,0.5065,20,23,LAR,1
2018,6,2018-10-14,JAX,DAL,119.8,0.7091,DAL,0.7091,40,7,DAL,1
2018,6,2018-10-14,BAL,TEN,-188.36,0.2926,BAL,0.7074,0,21,BAL,1
2018,6,2018-10-15,KC,NE,120.94,0.7105,NE,0.7105,43,40,NE,1
2018,6,2018-10-16,SF,GB,153.8,0.7478,GB,0.7478,33,30,GB,1
2018,7,2018-10-19,DEN,ARI,-34.42,0.5008,ARI,0.5008,10,45,DEN,0
2018,7,2018-10-21,NE,CHI,-377.74,0.1221,NE,0.8779,31,38,NE,1
2018,7,2018-10-21,BUF,IND,-62.15,0.461,BUF,0.539,37,5,IND,0
2018,7,2018-10-21,HOU,JAX,14.26,0.5704,JAX,0.5704,7,20,HOU,0
2018,7,2018-10-21,DET,MIA,-58.44,0.4663,DET,0.5337,21,32,DET,1
2018,7,2018-10-21,MIN,NYJ,-164.73,0.3215,MIN,0.6785,17,37,MIN,1
2018,7,2018-10-21,CAR,PHI,30.6,0.5933,PHI,0.5933,17,21,CAR,0
2018,7,2018-10-21,CLE,TB,168.46,0.7634,TB,0.7634,26,23,TB,1
2018,7,2018-10-21,NO,BAL,-2.09,0.5472,BAL,0.5472,23,24,NO,0
2018,7,2018-10-21,LAR,SF,-172.23,0.3122,LAR,0.6878,10,39,LAR,1
2018,7,2018-10-21,DAL,WAS,-106.11,0.3991,DAL,0.6009,20,17,WAS,0
2018,7,2018-10-22,CIN,KC,116.6,0.7053,KC,0.7053,45,10,KC,1
2018,7,2018-10-22,TEN,LAC,135.09,0.7269,LAC,0.7269,20,19,LAC,1
2018,7,2018-10-23,NYG,ATL,191.26,0.7862,ATL,0.7862,23,20,ATL,1
2018,8,2018-10-26,MIA,HOU,-20.22,0.5213,HOU,0.5213,42,23,HOU,1
2018,8,2018-10-28,BAL,CAR,-4.45,0.5439,CAR,0.5439,36,21,CAR,1
2018,8,2018-10-28,NYJ,CHI,-4.12,0.5443,CHI,0.5443,24,10,CHI,1
2018,8,2018-10-28,TB,CIN,141.76,0.7345,CIN,0.7345,37,34,CIN,1
2018,8,2018-10-28,SEA,DET,-126.54,0.3712,SEA,0.6288,14,28,SEA,1
2018,8,2018-10-28,DEN,KC,148.91,0.7424,KC,0.7424,30,23,KC,1
2018,8,2018-10-28,WAS,NYG,-79.23,0.4367,WAS,0.5633,13,20,WAS,1
2018,8,2018-10-28,CLE,PIT,467.84,0.9476,PIT,0.9476,33,18,PIT,1
2018,8,2018-10-28,IND,LV,-57.26,0.468,IND,0.532,28,42,IND,1
2018,8,2018-10-28,SF,ARI,74.81,0.653,ARI,0.653,18,15,ARI,1
2018,8,2018-10-28,GB,LAR,25.53,0.5862,LAR,0.5862,29,27,LAR,1
2018,8,2018-10-29,NO,MIN,-4.86,0.5433,MIN,0.5433,20,30,NO,0
2018,8,2018-10-29,PHI,JAX,-194.75,0.285,PHI,0.715,18,24,PHI,1
2018,8,2018-10-30,NE,BUF,-353.15,0.1381,NE,0.8619,6,25,NE,1
2018,9,2018-11-02,LV,SF,9.85,0.5642,SF,0.5642,34,3,SF,1
2018,9,2018-11-04,PIT,BAL,-107.16,0.3976,PIT,0.6024,16,23,PIT,1
2018,9,2018-11-04,CHI,BUF,12.9,0.5685,BUF,0.5685,9,41,CHI,0
2018,9,2018-11-04,TB,CAR,210.8,0.8045,CAR,0.8045,42,28,CAR,1
2018,9,2018-11-04,KC,CLE,-461.89,0.0789,KC,0.9211,21,37,KC,1
2018,9,2018-11-04,NYJ,MIA,24.45,0.5847,MIA,0.5847,13,6,MIA,1
2018,9,2018-11-04,DET,MIN,75.13,0.6534,MIN,0.6534,24,9,MIN,1
2018,9,2018-11-04,ATL,WAS,-108.98,0.3951,ATL,0.6049,14,38,ATL,1
2018,9,2018-11-04,HOU,DEN,86.0,0.6674,DEN,0.6674,17,19,HOU,0
2018,9,2018-11-04,LAC,SEA,128.72,0.7196,SEA,0.7196,17,25,LAC,0
2018,9,2018-11-04,LAR,NO,45.39,0.6137,NO,0.6137,45,35,NO,1
2018,9,2018-11-05,GB,NE,259.19,0.8447,NE,0.8447,31,17,NE,1
2018,9,2018-11-06,TEN,DAL,171.97,0.767,DAL,0.767,14,28,TEN,0
2018,10,2018-11-09,CAR,PIT,89.76,0.6722,PIT,0.6722,52,21,PIT,1
2018,10,2018-11-11,DET,CHI,-56.68,0.4688,DET,0.5312,34,22,CHI,0
2018,10,2018-11-11,NO,CIN,-85.55,0.4278,NO,0.5722,14,51,NO,1
2018,10,2018-11-11,ATL,CLE,-381.21,0.1199,ATL,0.8801,28,16,CLE,0
2018,10,2018-11-11,JAX,IND,30.54,0.5932,IND,0.5932,29,26,IND,1
2018,10,2018-11-11,ARI,KC,234.21,0.8249,KC,0.8249,26,14,KC,1
2018,10,2018-11-11,BUF,NYJ,-13.23,0.5313,NYJ,0.5313,10,41,BUF,0
2018,10,2018-11-11,WAS,TB,-75.57,0.4419,WAS,0.5581,3,16,WAS,1
2018,10,2018-11-11,NE,TEN,-392.32,0.1134,NE,0.8866,34,10,TEN,0
2018,10,2018-11-11,LAC,LV,-202.85,0.2756,LAC,0.7244,6,20,LAC,1
2018,10,2018-11-11,MIA,GB,98.22,0.6828,GB,0.6828,31,12,GB,1
2018,10,2018-11-11,SEA,LAR,-83.7,0.4304,SEA,0.5696,36,31,LAR,0
2018,10,2018-11-12,DAL,PHI,64.42,0.6393,PHI,0.6393,20,27,DAL,0
2018,10,2018-11-13,NYG,SF,2.97,0.5544,SF,0.5544,23,27,NYG,0
2018,11,2018-11-16,GB,SEA,95.78,0.6798,SEA,0.6798,27,24,SEA,1
2018,11,2018-11-18,DAL,ATL,27.5,0.589,ATL,0.589,19,22,DAL,0
2018,11,2018-11-18,CIN,BAL,58.96,0.632,BAL,0.632,24,21,BAL,1
2018,11,2018-11-18,CAR,DET,-99.41,0.4083,CAR,0.5917,20,19,DET,0
2018,11,2018-11-18,TEN,IND,9.15,0.5632,IND,0.5632,38,10,IND,1
2018,11,2018-11-18,PIT,JAX,-305.93,0.1737,PIT,0.8263,16,20,PIT,1
2018,11,2018-11-18,TB,NYG,13.34,0.5691,NYG,0.5691,38,35,NYG,1
2018,11,2018-11-18,HOU,WAS,27.98,0.5897,WAS,0.5897,21,23,HOU,0
2018,11,2018-11-18,LV,ARI,113.53,0.7016,ARI,0.7016,21,23,LV,0
2018,11,2018-11-18,DEN,LAC,28.26,0.59,LAC,0.59,22,23,DEN,0
2018,11,2018-11-18,PHI,NO,44.39,0.6123,NO,0.6123,48,7,NO,1
2018,11,2018-11-19,MIN,CHI,-136.81,0.3575,MIN,0.6425,25,20,CHI,0
2018,11,2018-11-20,KC,LAR,-115.71,0.3859,KC,0.6141,54,51,LAR,0
2018,12,2018-11-22,CHI,DET,28.56,0.5905,DET,0.5905,16,23,CHI,0
2018,12,2018-11-22,WAS,DAL,94.44,0.6781,DAL,0.6781,31,23,DAL,1
2018,12,2018-11-23,ATL,NO,87.72,0.6696,NO,0.6696,31,17,NO,1
2018,12,2018-11-25,LV,BAL,241.69,0.831,BAL,0.831,34,17,BAL,1
2018,12,2018-11-25,JAX,BUF,33.43,0.5972,BUF,0.5972,24,21,BUF,1
2018,12,2018-11-25,SEA,CAR,-54.17,0.4724,SEA,0.5276,27,30,SEA,1
2018,12,2018-11-25,CLE,CIN,279.2,0.8592,CIN,0.8592,20,35,CLE,0
2018,12,2018-11-25,NE,NYJ,-399.37,0.1093,NE,0.8907,13,27,NE,1
2018,12,2018-11-25,NYG,PHI,185.74,0.7809,PHI,0.7809,25,22,PHI,1
2018,12,2018-11-25,SF,TB,-7.33,0.5397,TB,0.5397,27,9,TB,1
2018,12,2018-11-25,ARI,LAC,103.34,0.6892,LAC,0.6892,45,10,LAC,1
2018,12,2018-11-25,PIT,DEN,-187.25,0.2939,PIT,0.7061,24,17,DEN,0
2018,12,2018-11-25,MIA,IND,32.99,0.5966,IND,0.5966,27,24,IND,1
2018,12,2018-11-26,GB,MIN,49.3,0.619,MIN,0.619,24,17,MIN,1
2018,12,2018-11-27,TEN,HOU,34.65,0.5989,HOU,0.5989,34,17,HOU,1
2018,13,2018-11-30,NO,DAL,-105.12,0.4004,NO,0.5996,13,10,DAL,0
2018,13,2018-12-02,BAL,ATL,-14.74,0.5291,ATL,0.5291,16,26,BAL,0
2018,13,2018-12-02,DEN,CIN,-39.58,0.4934,DEN,0.5066,10,24,DEN,1
2018,13,2018-12-02,LAR,DET,-88.88,0.4231,LAR,0.5769,16,30,LAR,1
2018,13,2018-12-02,ARI,GB,108.21,0.6952,GB,0.6952,17,20,ARI,0
2018,13,2018-12-02,CLE,HOU,208.98,0.8029,HOU,0.8029,29,13,HOU,1
2018,13,2018-12-02,IND,JAX,-67.08,0.454,IND,0.546,6,0,JAX,0
2018,13,2018-12-02,BUF,MIA,-16.44,0.5267,MIA,0.5267,21,17,MIA,1
2018,13,2018-12-02,CHI,NYG,-86.47,0.4265,CHI,0.5735,30,27,NYG,0
2018,13,2018-12-02,CAR,TB,-197.51,0.2818,CAR,0.7182,24,17,TB,0
2018,13,2018-12-02,KC,LV,-346.0,0.143,KC,0.857,33,40,KC,1
2018,13,2018-12-02,NYJ,TEN,31.91,0.5951,TEN,0.5951,26,22,TEN,1
2018,13,2018-12-02,MIN,NE,181.03,0.7762,NE,0.7762,24,10,NE,1
2018,13,2018-12-02,SF,SEA,282.18,0.8613,SEA,0.8613,43,16,SEA,1
2018,13,2018-12-03,LAC,PIT,143.78,0.7368,PIT,0.7368,30,33,LAC,0
2018,13,2018-12-04,WAS,PHI,119.97,0.7093,PHI,0.7093,28,13,PHI,1
2018,14,2018-12-07,JAX,TEN,4.06,0.556,TEN,0.556,30,9,TEN,1
2018,14,2018-12-09,NYJ,BUF,65.41,0.6406,BUF,0.6406,23,27,NYJ,0
2018,14,2018-12-09,CAR,CLE,-324.39,0.159,CAR,0.841,26,20,CLE,0
2018,14,2018-12-09,ATL,GB,-31.25,0.5054,GB,0.5054,34,20,GB,1
2018,14,2018-12-09,IND,HOU,10.13,0.5646,HOU,0.5646,21,24,IND,0
2018,14,2018-12-09,BAL,KC,87.32,0.6691,KC,0.6691,27,24,KC,1
2018,14,2018-12-09,NE,MIA,-352.72,0.1384,NE,0.8616,34,33,MIA,0
2018,14,2018-12-09,NO,TB,-269.86,0.2056,NO,0.7944,14,28,NO,1
2018,14,2018-12-09,NYG,WAS,56.81,0.6291,WAS,0.6291,16,40,NYG,0
2018,14,2018-12-09,CIN,LAC,81.72,0.6619,LAC,0.6619,26,21,LAC,1
2018,14,2018-12-09,DEN,SF,-186.09,0.2953,DEN,0.7047,20,14,SF,0
2018,14,2018-12-09,DET,ARI,-45.13,0.4854,DET,0.5146,3,17,DET,1
2018,14,2018-12-09,PHI,DAL,-15.56,0.528,DAL,0.528,29,23,DAL,1
2018,14,2018-12-09,PIT,LV,-361.01,0.1328,PIT,0.8672,24,21,LV,0
2018,14,2018-12-10,LAR,CHI,-115.13,0.3867,LAR,0.6133,15,6,CHI,0
2018,14,2018-12-11,MIN,SEA,61.55,0.6355,SEA,0.6355,21,7,SEA,1
2018,15,2018-12-14,LAC,KC,117.23,0.7061,KC,0.7061,28,29,LAC,0
2018,15,2018-12-15,HOU,NYJ,-84.72,0.4289,HOU,0.5711,22,29,HOU,1
2018,15,2018-12-16,CLE,DEN,278.79,0.8589,DEN,0.8589,16,17,CLE,0
2018,15,2018-12-16,ARI,ATL,125.21,0.7155,ATL,0.7155,40,14,ATL,1
2018,15,2018-12-16,TB,BAL,199.63,0.7942,BAL,0.7942,20,12,BAL,1
2018,15,2018-12-16,DET,BUF,-64.61,0.4575,DET,0.5425,14,13,BUF,0
2018,15,2018-12-16,GB,CHI,-55.98,0.4698,GB,0.5302,24,17,CHI,0
2018,15,2018-12-16,LV,CIN,137.88,0.7301,CIN,0.7301,30,16,CIN,1
2018,15,2018-12-16,DAL,IND,-118.67,0.3819,DAL,0.6181,23,0,IND,0
2018,15,2018-12-16,WAS,JAX,-42.61,0.489,WAS,0.511,13,16,WAS,1
2018,15,2018-12-16,MIA,MIN,147.62,0.741,MIN,0.741,41,17,MIN,1
2018,15,2018-12-16,TEN,NYG,-3.79,0.5448,NYG,0.5448,0,17,TEN,0
2018,15,2018-12-16,SEA,SF,-290.13,0.1871,SEA,0.8129,26,23,SF,0
2018,15,2018-12-16,NE,PIT,-90.28,0.4211,NE,0.5789,17,10,PIT,0
2018,15,2018-12-17,PHI,LAR,-5.46,0.5424,LAR,0.5424,23,30,PHI,0
2018,15,2018-12-18,NO,CAR,-108.75,0.3954,NO,0.6046,9,12,NO,1
2018,16,2018-12-22,WAS,TEN,0.77,0.5513,TEN,0.5513,25,16,TEN,1
2018,16,2018-12-23,BAL,LAC,-21.22,0.5198,LAC,0.5198,10,22,BAL,0
2018,16,2018-12-23,ATL,CAR,1.93,0.5529,CAR,0.5529,10,24,ATL,0
2018,16,2018-12-23,CIN,CLE,-219.85,0.2565,CIN,0.7435,26,18,CLE,0
2018,16,2018-12-23,TB,DAL,171.28,0.7663,DAL,0.7663,27,20,DAL,1
2018,16,2018-12-23,MIN,DET,-104.12,0.4018,MIN,0.5982,9,27,MIN,1
2018,16,2018-12-23,NYG,IND,78.35,0.6576,IND,0.6576,28,27,IND,1
2018,16,2018-12-23,JAX,MIA,40.37,0.6068,MIA,0.6068,7,17,JAX,0
2018,16,2018-12-23,BUF,NE,336.42,0.8945,NE,0.8945,24,12,NE,1
2018,16,2018-12-23,GB,NYJ,-162.63,0.3242,GB,0.6758,38,44,GB,1
2018,16,2018-12-23,HOU,PHI,123.88,0.7139,PHI,0.7139,32,30,PHI,1
2018,16,2018-12-23,LAR,ARI,-157.07,0.3312,LAR,0.6688,9,31,LAR,1
2018,16,2018-12-23,CHI,SF,-114.43,0.3876,CHI,0.6124,9,14,CHI,1
2018,16,2018-12-23,PIT,NO,-20.19,0.5213,NO,0.5213,31,28,NO,1
2018,16,2018-12-24,KC,SEA,-27.12,0.5113,SEA,0.5113,38,31,SEA,1
2018,16,2018-12-25,DEN,LV,-197.93,0.2813,DEN,0.7187,27,14,LV,0
2018,17,2018-12-30,MIA,BUF,14.27,0.5704,BUF,0.5704,42,17,BUF,1
2018,17,2018-12-30,DET,GB,61.09,0.6349,GB,0.6349,0,31,DET,0
2018,17,2018-12-30,JAX,HOU,67.29,0.6431,HOU,0.6431,20,3,HOU,1
2018,17,2018-12-30,NYJ,NE,404.5,0.9262,NE,0.9262,38,3,NE,1
2018,17,2018-12-30,CAR,NO,136.2,0.7282,NO,0.7282,14,33,CAR,0
2018,17,2018-12-30,DAL,NYG,-161.06,0.3261,DAL,0.6739,35,36,DAL,1
2018,17,2018-12-30,ATL,TB,-184.25,0.2975,ATL,0.7025,32,34,ATL,1
2018,17,2018-12-30,CLE,BAL,330.68,0.8914,BAL,0.8914,26,24,BAL,1
2018,17,2018-12-30,LAC,DEN,-45.18,0.4854,LAC,0.5146,9,23,LAC,1
2018,17,2018-12-30,LV,KC,322.79,0.8869,KC,0.8869,35,3,KC,1
2018,17,2018-12-30,SF,LAR,205.13,0.7994,LAR,0.7994,48,32,LAR,1
2018,17,2018-12-30,CHI,MIN,104.08,0.6901,MIN,0.6901,10,24,CHI,0
2018,17,2018-12-30,CIN,PIT,217.45,0.8105,PIT,0.8105,16,13,PIT,1
2018,17,2018-12-30,ARI,SEA,261.41,0.8464,SEA,0.8464,27,24,SEA,1
2018,17,2018-12-30,PHI,WAS,-162.96,0.3237,PHI,0.6763,0,24,PHI,1
2018,17,2018-12-31,IND,TEN,-37.47,0.4964,IND,0.5036,17,33,IND,1
2019,1,2019-09-06,GB,CHI,4.53,0.5566,CHI,0.5566,3,10,GB,0
2019,1,2019-09-08,LAR,CAR,-18.91,0.5231,CAR,0.5231,27,30,LAR,0
2019,1,2019-09-08,TEN,CLE,-159.24,0.3285,TEN,0.6715,13,43,TEN,1
2019,1,2019-09-08,KC,JAX,-288.58,0.1885,KC,0.8115,26,40,KC,1
2019,1,2019-09-08,BAL,MIA,-209.24,0.2684,BAL,0.7316,10,59,BAL,1
2019,1,2019-09-08,ATL,MIN,13.82,0.5698,MIN,0.5698,28,12,MIN,1
2019,1,2019-09-08,BUF,NYJ,-82.81,0.4316,BUF,0.5684,16,17,BUF,1
2019,1,2019-09-08,WAS,PHI,184.84,0.78,PHI,0.78,32,27,PHI,1
2019,1,2019-09-08,IND,LAC,74.16,0.6521,LAC,0.6521,30,24,LAC,1
2019,1,2019-09-08,CIN,SEA,192.42,0.7874,SEA,0.7874,21,20,SEA,1
2019,1,2019-09-08,DET,ARI,-102.32,0.4043,DET,0.5957,27,27,TIE,1
2019,1,2019-09-08,NYG,DAL,165.85,0.7606,DAL,0.7606,35,17,DAL,1
2019,1,2019-09-08,SF,TB,14.33,0.5705,TB,0.5705,17,31,SF,0
2019,1,2019-09-09,PIT,NE,79.71,0.6593,NE,0.6593,33,3,NE,1
2019,1,2019-09-09,HOU,NO,185.47,0.7806,NO,0.7806,30,28,NO,1
2019,1,2019-09-10,DEN,LV,-158.41,0.3295,DEN,0.6705,24,16,LV,0
2019,2,2019-09-13,TB,CAR,189.71,0.7847,CAR,0.7847,14,20,TB,0
2019,2,2019-09-15,ARI,BAL,223.52,0.8158,BAL,0.8158,23,17,BAL,1
2019,2,2019-09-15,SF,CIN,86.46,0.668,CIN,0.668,17,41,SF,0
2019,2,2019-09-15,LAC,DET,-77.75,0.4388,LAC,0.5612,13,10,DET,0
2019,2,2019-09-15,MIN,GB,-79.22,0.4367,MIN,0.5633,21,16,GB,0
2019,2,2019-09-15,JAX,HOU,88.85,0.671,HOU,0.671,13,12,HOU,1
2019,2,2019-09-15,NE,MIA,-401.45,0.1082,NE,0.8918,0,43,NE,1
2019,2,2019-09-15,BUF,NYG,-53.86,0.4729,BUF,0.5271,14,28,BUF,1
2019,2,2019-09-15,SEA,PIT,13.45,0.5693,PIT,0.5693,26,28,SEA,0
2019,2,2019-09-15,IND,TEN,-47.32,0.4823,IND,0.5177,17,19,IND,1
2019,2,2019-09-15,DAL,WAS,-155.1,0.3337,DAL,0.6663,21,31,DAL,1
2019,2,2019-09-15,KC,LV,-323.8,0.1594,KC,0.8406,10,28,KC,1
2019,2,2019-09-15,CHI,DEN,-11.96,0.5331,DEN,0.5331,14,16,CHI,0
2019,2,2019-09-15,NO,LAR,-72.82,0.4458,NO,0.5542,27,9,LAR,0
2019,2,2019-09-16,PHI,ATL,-46.54,0.4834,PHI,0.5166,24,20,ATL,0
2019,2,2019-09-17,CLE,NYJ,95.92,0.68,NYJ,0.68,3,23,CLE,0
2019,3,2019-09-20,TEN,JAX,-61.5,0.4619,TEN,0.5381,20,7,JAX,0
2019,3,2019-09-22,CIN,BUF,13.13,0.5688,BUF,0.5688,21,17,BUF,1
2019,3,2019-09-22,MIA,DAL,199.78,0.7944,DAL,0.7944,31,6,DAL,1
2019,3,2019-09-22,DEN,GB,38.3,0.604,GB,0.604,27,16,GB,1
2019,3,2019-09-22,ATL,IND,-67.65,0.4532,ATL,0.5468,27,24,IND,0
2019,3,2019-09-22,BAL,KC,59.71,0.633,KC,0.633,33,28,KC,1
2019,3,2019-09-22,LV,MIN,237.35,0.8275,MIN,0.8275,34,14,MIN,1
2019,3,2019-09-22,NYJ,NE,451.78,0.9428,NE,0.9428,30,14,NE,1
2019,3,2019-09-22,DET,PHI,93.48,0.6769,PHI,0.6769,24,27,DET,0
2019,3,2019-09-22,CAR,ARI,-151.72,0.3381,CAR,0.6619,20,38,CAR,1
2019,3,2019-09-22,NYG,TB,-2.71,0.5463,TB,0.5463,31,32,NYG,0
2019,3,2019-09-22,HOU,LAC,97.74,0.6822,LAC,0.6822,20,27,HOU,0
2019,3,2019-09-22,NO,SEA,24.4,0.5847,SEA,0.5847,27,33,NO,0
2019,3,2019-09-22,PIT,SF,-267.27,0.208,PIT,0.792,24,20,SF,0
2019,3,2019-09-23,LAR,CLE,-323.0,0.1601,LAR,0.8399,13,20,LAR,1
2019,3,2019-09-24,CHI,WAS,-99.2,0.4087,CHI,0.5913,15,31,CHI,1
2019,4,2019-09-27,PHI,GB,-59.42,0.4649,PHI,0.5351,27,34,PHI,1
2019,4,2019-09-29,TEN,ATL,131.15,0.7224,ATL,0.7224,10,24,TEN,0
2019,4,2019-09-29,CLE,BAL,339.77,0.8964,BAL,0.8964,25,40,CLE,0
2019,4,2019-09-29,NE,BUF,-326.01,0.1577,NE,0.8423,10,16,NE,1
2019,4,2019-09-29,KC,DET,-175.14,0.3086,KC,0.6914,30,34,KC,1
2019,4,2019-09-29,CAR,HOU,-72.13,0.4468,CAR,0.5532,10,16,CAR,1
2019,4,2019-09-29,LV,IND,157.33,0.7516,IND,0.7516,24,31,LV,0
2019,4,2019-09-29,LAC,MIA,-190.39,0.2902,LAC,0.7098,10,30,LAC,1
2019,4,2019-09-29,WAS,NYG,-13.74,0.5306,NYG,0.5306,24,3,NYG,1
2019,4,2019-09-29,SEA,ARI,-274.09,0.2016,SEA,0.7984,10,27,SEA,1
2019,4,2019-09-29,TB,LAR,232.76,0.8237,LAR,0.8237,40,55,TB,0
2019,4,2019-09-29,MIN,CHI,-73.85,0.4443,MIN,0.5557,16,6,CHI,0
2019,4,2019-09-29,JAX,DEN,85.31,0.6665,DEN,0.6665,24,26,JAX,0
2019,4,2019-09-30,DAL,NO,68.87,0.6452,NO,0.6452,12,10,NO,1
2019,4,2019-10-01,CIN,PIT,222.97,0.8153,PIT,0.8153,27,3,PIT,1
2019,5,2019-10-04,LAR,SEA,76.85,0.6556,SEA,0.6556,30,29,SEA,1
2019,5,2019-10-06,JAX,CAR,164.12,0.7588,CAR,0.7588,34,27,CAR,1
2019,5,2019-10-06,ARI,CIN,53.42,0.6246,CIN,0.6246,23,26,ARI,0
2019,5,2019-10-06,ATL,HOU,-65.98,0.4555,ATL,0.5445,53,32,HOU,0
2019,5,2019-10-06,TB,NO,264.15,0.8484,NO,0.8484,31,24,NO,1
2019,5,2019-10-06,MIN,NYG,-181.81,0.3005,MIN,0.6995,10,28,MIN,1
2019,5,2019-10-06,CHI,LV,-173.01,0.3112,CHI,0.6888,24,21,LV,0
2019,5,2019-10-06,NYJ,PHI,264.75,0.8488,PHI,0.8488,31,6,PHI,1
2019,5,2019-10-06,BAL,PIT,68.54,0.6447,PIT,0.6447,23,26,BAL,0
2019,5,2019-10-06,BUF,TEN,-16.47,0.5266,TEN,0.5266,7,14,BUF,0
2019,5,2019-10-06,NE,WAS,-408.67,0.1042,NE,0.8958,7,33,NE,1
2019,5,2019-10-06,DEN,LAC,97.16,0.6815,LAC,0.6815,13,20,DEN,0
2019,5,2019-10-06,GB,DAL,55.22,0.627,DAL,0.627,24,34,GB,0
2019,5,2019-10-07,IND,KC,198.27,0.793,KC,0.793,13,19,IND,0
2019,5,2019-10-08,CLE,SF,115.1,0.7035,SF,0.7035,31,3,SF,1
2019,6,2019-10-11,NYG,NE,402.47,0.9254,NE,0.9254,35,14,NE,1
2019,6,2019-10-13,CAR,TB,-176.86,0.3065,CAR,0.6935,26,37,CAR,1
2019,6,2019-10-13,CIN,BAL,179.01,0.7742,BAL,0.7742,23,17,BAL,1
2019,6,2019-10-13,SEA,CLE,-380.96,0.1201,SEA,0.8799,28,32,SEA,1
2019,6,2019-10-13,NO,JAX,-262.53,0.2125,NO,0.7875,6,13,NO,1
2019,6,2019-10-13,HOU,KC,185.62,0.7807,KC,0.7807,24,31,HOU,0
2019,6,2019-10-13,WAS,MIA,-17.4,0.5253,MIA,0.5253,16,17,WAS,0
2019,6,2019-10-13,PHI,MIN,-14.46,0.5295,MIN,0.5295,38,20,MIN,1
2019,6,2019-10-13,ATL,ARI,-138.12,0.3558,ATL,0.6442,34,33,ARI,0
2019,6,2019-10-13,SF,LAR,161.87,0.7564,LAR,0.7564,7,20,SF,0
2019,6,2019-10-13,TEN,DEN,46.45,0.6151,DEN,0.6151,16,0,DEN,1
2019,6,2019-10-13,DAL,NYJ,-237.74,0.2374,DAL,0.7626,24,22,NYJ,0
2019,6,2019-10-14,PIT,LAC,-102.69,0.4038,PIT,0.5962,17,24,PIT,1
2019,6,2019-10-15,DET,GB,28.3,0.5901,GB,0.5901,23,22,GB,1
2019,7,2019-10-18,KC,DEN,-176.95,0.3064,KC,0.6936,6,30,KC,1
2019,7,2019-10-20,LAR,ATL,-48.75,0.4802,LAR,0.5198,10,37,LAR,1
2019,7,2019-10-20,MIA,BUF,112.18,0.7,BUF,0.7,31,21,BUF,1
2019,7,2019-10-20,JAX,CIN,32.34,0.5957,CIN,0.5957,17,27,JAX,0
2019,7,2019-10-20,MIN,DET,-98.4,0.4098,MIN,0.5902,30,42,MIN,1
2019,7,2019-10-20,LV,GB,176.05,0.7712,GB,0.7712,42,24,GB,1
2019,7,2019-10-20,HOU,IND,-3.15,0.5457,IND,0.5457,30,23,IND,1
2019,7,2019-10-20,ARI,NYG,-1.77,0.5477,NYG,0.5477,21,27,ARI,0
2019,7,2019-10-20,SF,WAS,-55.64,0.4703,SF,0.5297,0,9,SF,1
2019,7,2019-10-20,LAC,TEN,-126.58,0.3712,LAC,0.6288,23,20,TEN,0
2019,7,2019-10-20,NO,CHI,-137.13,0.3571,NO,0.6429,25,36,NO,1
2019,7,2019-10-20,BAL,SEA,58.86,0.6319,SEA,0.6319,16,30,BAL,0
2019,7,2019-10-21,PHI,DAL,-28.6,0.5092,DAL,0.5092,37,10,DAL,1
2019,7,2019-10-22,NE,NYJ,-459.45,0.0799,NE,0.9201,0,33,NE,1
2019,8,2019-10-25,WAS,MIN,238.71,0.8286,MIN,0.8286,19,9,MIN,1
2019,8,2019-10-27,SEA,ATL,-152.04,0.3377,SEA,0.6623,20,27,SEA,1
2019,8,2019-10-27,PHI,BUF,-95.12,0.4143,PHI,0.5857,13,31,PHI,1
2019,8,2019-10-27,LAC,CHI,-29.69,0.5076,CHI,0.5076,16,17,LAC,0
2019,8,2019-10-27,NYG,DET,114.94,0.7033,DET,0.7033,31,26,DET,1
